,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
694,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.296,East Asia & Pacific,High income,Not classified,114.946,4.94199
695,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.191,East Asia & Pacific,High income,Not classified,114.946,4.94199
696,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.905,East Asia & Pacific,High income,Not classified,114.946,4.94199
697,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.409,East Asia & Pacific,High income,Not classified,114.946,4.94199
698,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.6,East Asia & Pacific,High income,Not classified,114.946,4.94199
699,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.7,East Asia & Pacific,High income,Not classified,114.946,4.94199
700,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,9.316,East Asia & Pacific,High income,Not classified,114.946,4.94199
701,BN,Brunei Darussalam,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,8.537,East Asia & Pacific,High income,Not classified,114.946,4.94199
702,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.2,Europe & Central Asia,High income,IBRD,23.3238,42.7105
703,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.319,Europe & Central Asia,High income,IBRD,23.3238,42.7105
704,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.148,Europe & Central Asia,High income,IBRD,23.3238,42.7105
705,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.166,Europe & Central Asia,High income,IBRD,23.3238,42.7105
706,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.037,Europe & Central Asia,High income,IBRD,23.3238,42.7105
707,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.148,Europe & Central Asia,High income,IBRD,23.3238,42.7105
708,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.211,Europe & Central Asia,High income,IBRD,23.3238,42.7105
709,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.164,Europe & Central Asia,High income,IBRD,23.3238,42.7105
710,BG,Bulgaria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.575,Europe & Central Asia,High income,IBRD,23.3238,42.7105
711,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.441,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
712,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.601,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
713,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,3.828,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
714,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.511,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
715,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.59,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
716,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.493,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
717,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.695,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
718,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.662,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
719,BF,Burkina Faso,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.598,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
720,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,0.915,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
721,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,0.911,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
722,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,0.909,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
723,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,1.118,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
724,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,1.03,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
725,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,1.043,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
726,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,1.147,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
727,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,1.25,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
728,BI,Burundi,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,1.352,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
729,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,11.883,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
730,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,11.882,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
731,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,12.239,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
732,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,13.932,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
733,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,14.65,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
734,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,12.123,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
735,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,12.17,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
736,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,12.24,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
737,CV,Cabo Verde,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,12.085,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
738,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,0.254,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
739,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,0.256,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
740,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,0.245,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
741,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,0.396,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
742,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,0.172,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
743,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,0.119,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
744,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,0.129,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
745,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,0.141,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
746,KH,Cambodia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,0.716,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
747,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.603,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
748,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.607,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
749,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,3.646,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
750,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,3.976,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
751,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,3.881,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
752,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.632,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
753,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.608,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
754,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.573,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
755,CM,Cameroon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.529,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
756,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.351,North America,High income,Not classified,-75.6919,45.4215
757,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.415,North America,High income,Not classified,-75.6919,45.4215
758,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.279,North America,High income,Not classified,-75.6919,45.4215
759,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.527,North America,High income,Not classified,-75.6919,45.4215
760,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,9.657,North America,High income,Not classified,-75.6919,45.4215
761,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.69,North America,High income,Not classified,-75.6919,45.4215
762,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.837,North America,High income,Not classified,-75.6919,45.4215
763,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.426,North America,High income,Not classified,-75.6919,45.4215
764,CA,Canada,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.038,North America,High income,Not classified,-75.6919,45.4215
765,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
766,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
767,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
768,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
769,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
770,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
771,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
772,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
773,KY,Cayman Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
774,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.253,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
775,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.181,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
776,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.287,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
777,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.701,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
778,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.519,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
779,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.916,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
780,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.825,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
781,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.836,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
782,CF,Central African Republic,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.793,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
783,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,1.053,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
784,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,1.059,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
785,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,1.081,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
786,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,1.53,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
787,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,1.695,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
788,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,1.077,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
789,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,1.135,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
790,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,1.132,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
791,TD,Chad,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,1.091,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
792,JG,Channel Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.031,Europe & Central Asia,High income,Not classified,,
793,JG,Channel Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.928,Europe & Central Asia,High income,Not classified,,
